File,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOComment,lOBlank,LOCodeAndCOmment,uniq_Op,Uniq_Opnd,total_Op,total_Opnd,branchCount,defects
runtime/gc_glue_java/EnvironmentDelegate.hpp,141,17,3,47,633,4438.11,0,316.5,14.02,1404660.82,3,78036.71,128,50,269,19,110,380,253,41,FALSE
runtime/gc_glue_java/CompactSchemeFixupObject.hpp,48,4,2,19,262,1589.32,0.01,131,12.13,208200.31,1.17,11566.68,47,15,95,15,52,140,122,12,TRUE
runtime/gc_glue_java/StartupManagerImpl.hpp,27,1,1,8,126,679.43,0.02,63,10.78,42804.22,0.41,2378.01,27,12,54,11,31,65,61,2,FALSE
runtime/gc_glue_java/MixedObjectModel.cpp,14,6,5,3,42,187.3,0.05,21,8.92,3933.22,0.08,218.51,21,4,35,12,10,27,15,2,TRUE
runtime/gc_glue_java/ScavengerDelegate.cpp,727,247,150,148,4361,38882.15,0,2180.5,17.83,84782528.01,3,4710140.45,118,109,845,45,438,2768,1593,158,TRUE
runtime/gc_tests/hooktests/gc_hooktests.c,102,10,1,9,633,4078.38,0,316.5,12.89,1290808.29,3,71711.57,28,17,130,21,66,388,245,24,FALSE
runtime/gc_tests/hooktests/gc_hooktests.h,14,1,1,2,21,84,0.1,10.5,8,882,0.03,49,29,7,43,7,9,10,11,1,FALSE
runtime/gc_tests/rwlocktests/gc_rwlocktest.cpp,351,1,1,21,2086,14305.75,0,1043,13.72,14920895.54,3,828938.64,181,73,532,23,93,1191,895,57,TRUE
runtime/gc_tests/rwlocktests/main.cpp,37,6,4,14,201,1162.05,0.01,100.5,11.56,116786.36,0.8,6488.13,22,14,59,17,38,122,79,4,TRUE
runtime/gc_stats/FrequentObjectsStats.cpp,81,29,22,24,515,3351.51,0,257.5,13.02,863014.92,3,47945.27,28,19,109,21,70,324,191,11,FALSE
runtime/gc_stats/ContinuationStats.hpp,34,2,1,5,89,427.85,0.02,44.5,9.61,19039.53,0.24,1057.75,26,5,60,13,15,51,38,3,FALSE
runtime/gc_stats/MarkJavaStats.hpp,53,4,2,18,163,867.47,0.01,81.5,10.64,70699.15,0.57,3927.73,27,14,80,10,30,88,75,7,FALSE
runtime/gc_stats/VLHGCCycleStats.hpp,60,11,8,8,209,1134.09,0.01,104.5,10.85,118512.34,0.8,6584.02,35,16,95,17,26,130,79,16,FALSE
runtime/gc_stats/ScavengerJavaStats.cpp,58,1,1,13,216,1080,0.01,108,10,116640,0.8,6480,21,13,79,12,20,130,86,1,FALSE
runtime/gc_stats/MarkJavaStats.cpp,45,1,1,2,199,1020.73,0.01,99.5,10.26,101562.37,0.73,5642.35,22,17,67,13,22,111,88,3,FALSE
runtime/gc_stats/VLHGCIncrementStats.hpp,84,18,11,11,322,1909.7,0.01,161,11.86,307461.29,1.52,17081.18,38,13,122,16,45,188,134,17,FALSE
runtime/gc_stats/ScavengerJavaStats.hpp,41,1,1,8,98,521.55,0.02,49,10.64,25555.9,0.29,1419.77,33,20,74,10,30,49,49,6,FALSE
runtime/gc_stats/CopyForwardStats.hpp,111,1,1,21,422,2393.76,0,211,11.34,505084.1,2.11,28060.23,40,33,151,15,36,230,192,17,TRUE
runtime/gc_stats/MarkVLHGCStats.hpp,148,1,1,25,540,3135.97,0,270,11.61,846712.35,2.98,47039.57,32,38,180,15,41,292,248,19,TRUE
runtime/gc_stats/FrequentObjectsStats.hpp,44,8,7,15,171,993.06,0.01,85.5,11.61,84906.43,0.64,4717.02,49,19,93,13,43,93,78,2,FALSE
runtime/gc_stats/ScanClassesMode.hpp,63,16,13,7,220,1247.93,0.01,110,11.34,137272.69,0.89,7626.26,32,21,95,19,32,139,81,9,FALSE
runtime/gc_include/j9modron.h,133,1,1,3,319,2404.99,0.01,159.5,15.08,383596.17,1.76,21310.9,66,24,199,11,175,103,216,5,FALSE
runtime/gc_include/arrayCopyInterface.h,20,1,1,4,69,331.71,0.03,34.5,9.61,11443.91,0.17,635.77,32,12,52,11,17,37,32,4,FALSE
runtime/gc_include/ObjectAllocationAPI.hpp,356,77,11,23,1911,13904.67,0,955.5,14.55,13285915.76,3,738106.43,59,58,415,34,121,1184,727,102,TRUE
runtime/gc_include/VerboseGCInterface.h,20,2,1,6,116,585.15,0.02,58,10.09,33938.68,0.35,1885.48,27,8,47,9,24,67,49,2,FALSE
runtime/gc_include/HeapIteratorAPI.h,137,1,1,15,678,4833.65,0,339,14.26,1638608.67,3,91033.81,145,36,282,10,130,330,348,36,FALSE
runtime/gc_include/ResourceManagedSupport.h,23,7,6,10,84,412.18,0.02,42,9.81,17311.51,0.22,961.75,63,12,86,9,21,42,42,7,FALSE
runtime/gc_include/ObjectAccessBarrierAPI.hpp,1639,553,384,91,10239,89675.45,0,5119.5,17.52,459093453.5,3,25505191.86,1119,269,2758,39,394,5811,4428,367,TRUE
runtime/util_core/j9argscan.c,368,73,10,20,2063,15105.14,0,1031.5,14.64,15580949.5,3,865608.31,109,76,477,42,118,1398,665,107,FALSE
runtime/util_core/vmargs_core.c,320,19,10,9,230,1395.2,0.01,115,12.13,160448.06,0.98,8913.78,54,28,374,22,45,146,84,112,FALSE
runtime/util_core/j9shchelp.c,290,67,26,12,1306,9402.77,0,653,14.4,6140010.17,3,341111.68,117,20,407,38,109,884,422,96,TRUE
runtime/gc_check/CheckMonitorTable.cpp,64,17,9,16,379,2299.05,0.01,189.5,12.13,435669.56,1.92,24203.86,21,13,85,16,51,249,130,14,FALSE
runtime/gc_check/CheckReporterTTY.cpp,190,49,31,20,1020,6916.99,0,510,13.56,3527663.32,3,195981.3,68,27,258,24,86,680,340,37,TRUE
runtime/gc_check/ScanFormatter.cpp,59,11,6,3,243,1192.37,0.01,121.5,9.81,144873.49,0.92,8048.53,25,17,84,14,16,161,82,8,FALSE
runtime/gc_check/CheckJVMTIObjectTagTables.cpp,60,29,20,17,347,2074.12,0.01,173.5,11.95,359859.15,1.69,19992.17,21,13,81,15,48,233,114,13,FALSE
runtime/gc_check/CheckReporter.cpp,16,6,5,3,77,374.06,0.03,38.5,9.72,14401.48,0.2,800.08,26,4,42,13,16,50,27,6,FALSE
runtime/gc_check/CheckVMClassSlots.cpp,42,19,15,14,217,1237,0.01,108.5,11.4,134214,0.87,7456.33,21,9,63,15,37,143,74,6,FALSE
runtime/gc_check/CheckClassLoaders.hpp,19,4,3,7,76,365.36,0.03,38,9.61,13883.64,0.19,771.31,28,9,47,11,17,45,31,3,FALSE
runtime/gc_check/CheckMonitorTable.hpp,19,5,4,7,75,360.55,0.03,37.5,9.61,13520.69,0.19,751.15,28,10,47,11,17,44,31,3,FALSE
runtime/gc_check/Check.cpp,13,6,4,4,38,158.46,0.05,19,8.34,3010.69,0.07,167.26,21,4,34,9,9,27,11,5,FALSE
runtime/gc_check/CheckStringTable.cpp,49,26,20,17,329,1966.53,0.01,164.5,11.95,323493.38,1.57,17971.85,21,8,70,18,45,218,111,8,FALSE
runtime/gc_check/FixDeadObjects.cpp,77,10,7,16,493,3098.7,0,246.5,12.57,763830.36,2.79,42435.02,30,16,107,17,61,286,207,6,FALSE
runtime/gc_check/CheckVMThreads.cpp,52,23,17,18,299,1773.29,0.01,149.5,11.86,265106.92,1.38,14728.16,21,10,73,16,45,200,99,8,FALSE
runtime/gc_check/CheckOwnableSynchronizerList.cpp,67,20,13,22,365,2294.17,0.01,182.5,12.57,418686.36,1.87,23260.35,25,10,92,19,59,235,130,14,FALSE
runtime/gc_check/Check.hpp,41,6,5,15,184,1038.47,0.01,92,11.29,95539.2,0.7,5307.73,41,14,82,13,37,106,78,8,FALSE
runtime/gc_check/CheckReporter.hpp,41,6,5,13,195,1137.41,0.01,97.5,11.67,110897.82,0.77,6160.99,64,19,105,16,41,105,90,6,FALSE
runtime/gc_check/CheckVMThreadStacks.cpp,75,21,13,23,489,3150.6,0,244.5,12.89,770321.55,2.8,42795.64,46,16,121,21,66,315,174,14,FALSE
runtime/gc_check/CheckJNIGlobalReferences.cpp,43,18,14,15,254,1481.55,0.01,127,11.67,188157.37,1.09,10453.19,21,8,64,15,42,169,85,6,FALSE
runtime/gc_check/CheckBase.hpp,125,89,87,96,680,5077.97,0,340,14.94,1726510.4,3,95917.24,82,24,207,9,168,409,271,12,FALSE
runtime/gc_check/CheckVMThreads.hpp,19,4,3,7,76,365.36,0.03,38,9.61,13883.64,0.19,771.31,28,9,47,11,17,45,31,3,FALSE
runtime/gc_check/CheckCycle.hpp,57,1,1,19,274,1685.03,0.01,137,12.3,230849.21,1.25,12824.96,37,21,94,16,55,156,118,7,FALSE
runtime/gc_check/CheckVMClassSlots.hpp,19,4,3,7,76,365.36,0.03,38,9.61,13883.64,0.19,771.31,28,9,47,11,17,45,31,3,FALSE
runtime/gc_check/CheckJNIGlobalReferences.hpp,19,4,3,7,76,365.36,0.03,38,9.61,13883.64,0.19,771.31,28,8,47,11,17,45,31,3,FALSE
runtime/gc_check/CheckUnfinalizedList.hpp,21,6,4,7,81,393.5,0.02,40.5,9.72,15936.61,0.21,885.37,28,11,49,11,18,48,33,4,FALSE
runtime/gc_check/CheckObjectHeap.cpp,78,6,4,16,475,2985.57,0,237.5,12.57,709071.94,2.65,39392.89,29,13,107,15,63,275,200,5,FALSE
runtime/gc_check/CheckReporterTTY.hpp,23,3,2,10,112,587.77,0.02,56,10.5,32915,0.34,1828.61,32,10,55,10,28,58,54,2,FALSE
runtime/gc_check/CheckEngine.hpp,106,1,1,55,723,5183.86,0,361.5,14.34,1873963.86,3,104109.1,60,28,166,16,128,397,326,11,FALSE
runtime/gc_check/CheckJNIWeakGlobalReferences.cpp,43,18,14,15,254,1481.55,0.01,127,11.67,188157.37,1.09,10453.19,21,7,64,15,42,169,85,6,FALSE
runtime/gc_check/CheckUnfinalizedList.cpp,58,21,14,18,306,1836,0.01,153,12,280908,1.43,15606,21,10,79,16,48,198,108,13,FALSE
runtime/gc_check/CheckOwnableSynchronizerList.hpp,19,4,3,7,76,365.36,0.03,38,9.61,13883.64,0.19,771.31,28,9,47,11,17,45,31,3,FALSE
runtime/gc_check/CheckVMThreadStacks.hpp,31,1,1,9,154,855.41,0.01,77,11.11,65866.31,0.54,3659.24,31,11,62,11,36,87,67,3,FALSE
runtime/gc_check/CheckStringTable.hpp,19,4,3,7,76,365.36,0.03,38,9.61,13883.64,0.19,771.31,28,9,47,11,17,45,31,3,FALSE
runtime/gc_check/CheckJVMTIObjectTagTables.hpp,24,8,5,7,86,417.79,0.02,43,9.72,17964.81,0.23,998.05,28,12,52,11,18,51,35,5,FALSE
runtime/gc_check/CheckFinalizableList.hpp,25,6,4,11,119,619.92,0.02,59.5,10.42,36885.53,0.37,2049.2,28,12,53,11,26,66,53,4,FALSE
runtime/gc_check/CheckClassHeap.hpp,19,4,3,7,76,365.36,0.03,38,9.61,13883.64,0.19,771.31,28,9,47,11,17,45,31,3,FALSE
runtime/gc_check/CheckRememberedSet.cpp,57,27,19,19,337,2036.96,0.01,168.5,12.09,343227.9,1.63,19068.22,22,12,79,17,49,229,108,12,FALSE
runtime/gc_check/CheckCycle.cpp,369,122,57,27,1863,14059.86,0,931.5,15.09,13096763.67,3,727597.98,81,65,450,32,155,1276,587,94,FALSE
runtime/gc_check/CheckError.hpp,156,4,3,2,1328,7812.15,0,664,11.77,5187267.58,3,288181.53,127,44,283,11,48,730,598,23,FALSE
runtime/gc_check/ScanFormatter.hpp,39,9,8,12,159,822.02,0.01,79.5,10.34,65350.44,0.54,3630.58,25,11,64,10,26,98,61,2,FALSE
runtime/gc_check/CheckClassLoaders.cpp,49,21,16,15,274,1625.02,0.01,137,11.86,222628.02,1.22,12368.22,21,8,70,16,45,177,97,7,FALSE
runtime/gc_check/CheckFinalizableList.cpp,113,35,24,18,557,3447.73,0,278.5,12.38,960193.44,3,53344.08,27,17,140,16,57,354,203,19,FALSE
runtime/gc_check/CheckClassHeap.cpp,43,19,15,17,226,1334.96,0.01,113,11.81,150850.17,0.94,8380.57,21,9,64,15,45,147,79,6,FALSE
runtime/gc_check/CheckEngine.cpp,894,347,199,74,5677,49273.41,0,2838.5,17.36,139862570.1,3,7770142.78,410,183,1304,38,372,3609,2068,292,TRUE
runtime/gc_check/CheckJNIWeakGlobalReferences.hpp,19,4,3,7,76,365.36,0.03,38,9.61,13883.64,0.19,771.31,28,9,47,11,17,45,31,3,FALSE
runtime/gc_check/CheckElement.hpp,19,1,1,3,48,230.75,0.04,24,9.61,5538.07,0.1,307.67,25,6,44,11,17,27,21,2,FALSE
runtime/gc_check/CheckObjectHeap.hpp,19,4,3,7,76,365.36,0.03,38,9.61,13883.64,0.19,771.31,28,9,47,11,17,45,31,3,FALSE
runtime/gc_check/FixDeadObjects.hpp,19,4,3,7,76,365.36,0.03,38,9.61,13883.64,0.19,771.31,28,9,47,11,17,45,31,3,FALSE
runtime/gc_check/CheckRememberedSet.hpp,21,6,4,7,81,393.5,0.02,40.5,9.72,15936.61,0.21,885.37,28,11,49,11,18,48,33,4,FALSE
runtime/rasdump/TextFileStream.cpp,160,30,13,27,787,5377.48,0,393.5,13.67,2116040.13,3,117557.78,47,30,207,34,80,500,287,38,FALSE
runtime/rasdump/javadump.cpp,4878,397,43,236,19951,205593.49,0,9975.5,20.61,2050897882,3,113938771.2,914,827,5792,48,1217,12433,7518,1031,TRUE
runtime/rasdump/rasdump_internal.h,78,1,1,16,365,2484.68,0.01,182.5,13.61,453454.93,1.97,25191.94,36,21,114,18,94,186,179,7,FALSE
runtime/rasdump/trigger.c,1202,174,14,89,7410,66896.78,0,3705,18.06,247852582.6,3,13769587.92,214,253,1416,45,477,4550,2860,317,TRUE
runtime/rasdump/TextFileStream.hpp,34,1,1,12,152,862.21,0.01,76,11.34,65527.86,0.54,3640.44,36,11,70,12,39,90,62,6,FALSE
runtime/rasdump/heapdump_classic.c,313,16,7,32,1440,10607.5,0,720,14.73,7637402.87,3,424300.16,27,77,340,28,137,825,615,39,FALSE
runtime/rasdump/FileStream.hpp,24,1,1,8,93,473.13,0.02,46.5,10.17,22000.73,0.26,1222.26,35,10,59,11,23,54,39,6,FALSE
runtime/rasdump/FileStream.cpp,65,16,11,10,305,1808.87,0.01,152.5,11.86,275853.42,1.41,15325.19,33,15,98,27,34,196,109,17,FALSE
runtime/rasdump/dmpsup.c,1215,299,104,113,6628,59444.32,0,3314,17.94,196998488.1,3,10944360.45,292,248,1507,44,457,4294,2334,339,FALSE
runtime/rasdump/dmpqueue.c,57,5,1,3,323,1813.55,0.01,161.5,11.23,292888.53,1.47,16271.59,41,30,98,20,29,198,125,19,FALSE
runtime/rasdump/heapdump.cpp,1469,400,204,94,7726,67111.9,0,3863,17.37,259253281.6,3,14402960.09,654,383,2123,46,366,5033,2693,463,FALSE
runtime/rasdump/dmpsup.h,21,2,2,8,84,412.18,0.02,42,9.81,17311.51,0.22,961.75,27,13,48,11,19,48,36,1,FALSE
runtime/rasdump/dmpmap.c,428,1,1,14,2310,16444.75,0,1155,14.24,18993690.73,3,1055205.04,87,79,515,36,103,1509,801,116,FALSE
runtime/rasdump/dmpagent.c,2168,471,158,99,12522,114316.88,0,6261,18.26,715737997.8,3,39763222.1,359,448,2527,44,516,8010,4512,579,TRUE
runtime/shared/shrclssup.h,16,1,1,1,10,31.7,0.2,5,6.34,158.5,0.01,8.81,21,8,37,0,9,0,10,1,FALSE
runtime/shared/shr_bundle.h,4,1,1,2,16,57.36,0.12,8,7.17,458.88,0.02,25.49,21,4,25,5,7,7,9,1,FALSE
runtime/shared/shared_internal.h,12,1,1,1,6,12,0.33,3,4,36,0,2,29,8,41,2,2,2,4,2,FALSE
runtime/shared/shrclssup.c,386,121,44,36,2383,18527.32,0,1191.5,15.55,22075298.88,3,1226405.49,84,46,470,40,179,1517,866,153,TRUE
runtime/stackmap/stackmap_internal.h,12,1,1,1,6,12,0.33,3,4,36,0,2,29,7,41,2,2,2,4,2,FALSE
runtime/stackmap/stackmap.c,445,43,1,38,2622,20436.96,0,1311,15.59,26792852.46,3,1488491.8,53,109,498,43,179,1698,924,114,TRUE
runtime/stackmap/debuglocalmap.c,523,6,1,42,2999,24174.03,0,1499.5,16.12,36248953.64,3,2013830.76,71,101,594,48,219,1863,1136,145,FALSE
runtime/stackmap/maxmap.c,70,16,8,18,544,3513.93,0,272,12.92,955789.18,3,53099.4,34,11,104,27,61,332,212,19,FALSE
runtime/stackmap/mapcache.cpp,118,32,19,18,788,5050.6,0,394,12.82,1989936.42,3,110552.02,61,25,179,19,66,483,305,32,FALSE
runtime/stackmap/fixreturns.c,578,67,1,40,3226,25507.63,0,1613,15.81,41143805.68,3,2285766.98,103,143,681,42,198,2092,1134,219,FALSE
runtime/stackmap/mapmemorybuffer.c,58,3,1,8,328,1779.81,0.01,164,10.85,291889.63,1.47,16216.09,49,25,107,16,27,216,112,15,FALSE
runtime/stackmap/localmap.c,332,26,1,36,1939,14835.39,0,969.5,15.3,14382909.86,3,799050.55,75,88,407,45,156,1185,754,94,FALSE
runtime/gc_trace_standard/TgcCompaction.cpp,101,1,1,20,714,4922.9,0,357,13.79,1757475.26,3,97637.51,33,29,134,23,96,413,301,8,FALSE
runtime/gc_trace_standard/TgcLargeAllocation.hpp,4,3,2,3,14,48.43,0.14,7,6.92,339.02,0.02,18.83,21,3,25,6,5,8,6,2,FALSE
runtime/gc_trace_standard/TgcCompaction.hpp,4,3,2,3,14,48.43,0.14,7,6.92,339.02,0.02,18.83,25,6,29,6,5,8,6,2,FALSE
runtime/gc_trace_standard/TgcLargeAllocation.cpp,490,161,109,54,3889,30933.87,0,1944.5,15.91,60150909.15,3,3341717.17,37,107,527,40,208,2395,1494,94,FALSE
runtime/gc_trace_standard/TgcFreeListSummary.hpp,4,3,2,3,14,48.43,0.14,7,6.92,339.02,0.02,18.83,25,5,29,6,5,8,6,2,FALSE
runtime/gc_trace_standard/TgcFreeListSummary.cpp,95,3,1,13,534,3466.65,0,267,12.98,925595.43,3,51421.97,80,20,175,24,66,319,215,20,FALSE
runtime/gc_verbose_handler_standard_java/VerboseHandlerOutputStandardJava.cpp,272,81,59,36,1969,15615.62,0,984.5,15.86,15373579.68,3,854087.76,24,57,296,30,214,1191,778,42,FALSE
runtime/gc_verbose_handler_standard_java/VerboseHandlerOutputStandardJava.hpp,49,11,6,24,313,1949.62,0.01,156.5,12.46,305115.57,1.51,16950.86,56,18,105,10,65,166,147,16,FALSE
runtime/zip/zcpool.c,136,26,7,21,793,5069.11,0,396.5,12.78,2009901.21,3,111661.18,100,70,236,20,64,491,302,43,FALSE
runtime/zip/zip_internal.h,79,1,1,17,299,1964.39,0.01,149.5,13.14,293675.83,1.47,16315.32,118,45,197,10,85,150,149,9,FALSE
runtime/zip/zipsup.c,1691,200,1,53,10104,87043.03,0,5052,17.23,439741378.8,3,24430076.6,591,265,2282,43,349,6229,3875,602,TRUE
runtime/zip/zipcache.c,760,135,8,31,5249,40634.96,0,2624.5,15.48,106646453.1,3,5924802.95,306,205,1066,39,175,3256,1993,255,FALSE
runtime/zip/zipalloc.c,29,16,12,5,112,520.11,0.02,56,9.29,29126.27,0.32,1618.13,27,15,56,9,16,71,41,6,FALSE
runtime/cassume/ctest.h,32,1,1,3,70,340.06,0.03,35,9.72,11902.05,0.17,661.23,21,9,53,15,14,41,29,4,FALSE
runtime/cassume/ctest.c,34,3,2,10,195,1094.87,0.01,97.5,11.23,106749.67,0.75,5930.54,25,10,59,14,35,113,82,2,FALSE
runtime/cassume/basesize.c,47,19,19,5,370,2167.45,0.01,185,11.72,400978.8,1.81,22276.6,25,11,72,10,48,236,134,2,FALSE
runtime/cassume/cassume_internal.h,14,1,1,2,21,84,0.1,10.5,8,882,0.03,49,35,10,49,7,9,9,12,2,FALSE
runtime/cassume/vatest.c,32,15,15,8,246,1317.96,0.01,123,10.72,162108.81,0.99,9006.04,25,14,57,10,31,157,89,6,FALSE
runtime/zlib/deflate.h,187,1,1,15,959,7351.06,0,479.5,15.33,3524831.9,3,195823.99,126,64,313,25,178,468,491,33,TRUE
runtime/zlib/inffixed.h,84,1,1,1,4368,35553.56,0,2184,16.28,77648975.71,3,4313831.98,7,3,91,7,275,2730,1638,1,FALSE
runtime/zlib/inffast.c,253,1,1,3,1369,9115.09,0,684.5,13.32,6239280.15,3,346626.67,51,16,304,36,65,905,464,87,FALSE
runtime/zlib/inftrees.h,16,1,1,3,61,305,0.03,30.5,10,9302.5,0.15,516.81,40,6,56,8,24,27,34,6,FALSE
runtime/zlib/inflate.h,74,1,1,1,172,1116.6,0.01,86,12.98,96027.49,0.7,5334.86,45,7,119,8,82,83,89,45,FALSE
runtime/zlib/crc32.c,707,1,1,13,3851,29681.04,0,1925.5,15.41,57150842.55,3,3175046.81,238,111,945,46,163,2302,1549,229,TRUE
runtime/zlib/adler32.c,127,25,1,11,787,5044.19,0,393.5,12.82,1984889.03,3,110271.61,24,20,151,31,54,472,315,44,FALSE
runtime/zlib/inftrees.c,169,1,1,1,1260,9144.31,0,630,14.51,5760914.47,3,320050.8,98,32,267,42,111,766,494,83,FALSE
runtime/zlib/infback.c,480,1,1,20,2993,22812.8,0,1496.5,15.24,34139356.84,3,1896630.94,98,50,578,44,153,1879,1114,147,FALSE
runtime/zlib/trees.c,670,1,1,18,5554,45121.37,0,2777,16.25,125302043.8,3,6961224.66,298,149,968,46,233,3322,2232,224,FALSE
runtime/zlib/compress.c,42,1,1,4,305,1856.68,0.01,152.5,12.17,283143.12,1.44,15730.17,21,12,63,23,45,173,132,15,FALSE
runtime/zlib/trees.h,120,1,1,1,4892,40949.4,0,2446,16.74,100162239.2,3,5564568.85,1,7,121,9,322,3404,1488,0,FALSE
runtime/zlib/inffast.h,1,1,1,2,9,28.53,0.22,4.5,6.34,128.38,0.01,7.13,8,2,9,4,5,4,5,0,FALSE
runtime/zlib/crc32.h,9380,1,1,1,38336,186235.56,0,19168,9.72,3569763203,3,198320178,3,63,9383,10,19,38173,163,14,FALSE
runtime/zlib/inflate.c,1144,90,1,27,7604,63002.2,0,3802,16.57,239534358.6,3,13307464.37,284,98,1428,49,263,4656,2948,408,TRUE
runtime/zlib/gzguts.h,153,17,5,17,425,3051.46,0,212.5,14.36,648435.54,2.5,36024.2,36,25,189,18,127,202,223,37,FALSE
runtime/zlib/zutil.c,218,16,1,14,1049,7680.7,0,524.5,14.64,4028528.5,3,223807.14,37,50,255,42,118,648,401,57,FALSE
runtime/zlib/uncompr.c,53,1,1,4,344,2101.33,0.01,172,12.22,361429.18,1.69,20079.4,20,12,73,26,43,198,146,19,FALSE
runtime/zlib/zutil.h,181,92,66,25,905,6871.17,0,452.5,15.18,3109206.06,3,172733.67,31,43,212,29,164,498,407,41,TRUE
runtime/zlib/deflate.c,1371,118,1,38,10480,90473.79,0,5240,17.27,474082657.9,3,26337925.44,550,218,1921,48,349,6235,4245,507,FALSE
runtime/shared_util/classpathcache.c,282,23,1,42,2006,14595.91,0,1003,14.55,14639693.27,3,813316.29,139,53,421,33,122,1204,802,94,FALSE
runtime/shared_util/shcdatautils.c,91,4,1,7,547,3407.16,0,273.5,12.46,931859.31,3,51769.96,54,21,145,25,50,347,200,26,FALSE
runtime/shared_util/classpathcache.h,24,2,2,11,239,1405.95,0.01,119.5,11.77,168011.23,1.01,9333.96,21,8,45,13,46,118,121,2,FALSE
runtime/jcl/jcl_internal.h,58,6,3,29,353,2244.22,0.01,176.5,12.72,396104.1,1.8,22005.78,93,35,151,9,73,164,189,13,TRUE
runtime/jcl/common/java_lang_ref_Finalizer.c,23,2,1,7,95,498.55,0.02,47.5,10.5,23681.27,0.27,1315.63,22,2,45,13,25,53,42,3,FALSE
runtime/jcl/common/jclreflect.c,51,12,1,7,250,1356.57,0.01,125,10.85,169570.77,1.02,9420.6,23,12,74,19,24,158,92,20,TRUE
runtime/jcl/common/mgmtgc.c,253,43,13,12,1587,11144.5,0,793.5,14.04,8843158.94,3,491286.61,29,26,282,28,102,993,594,66,FALSE
runtime/jcl/common/raw_java_lang_J9VMInternals.c,17,3,2,5,81,385.15,0.02,40.5,9.51,15598.41,0.21,866.58,21,5,38,12,15,51,30,3,FALSE
runtime/jcl/common/jdk_jfr_internal_JVM_jdk21andUp.cpp,55,12,11,1,181,956.66,0.01,90.5,10.57,86577.53,0.65,4809.86,31,13,86,10,29,89,92,2,FALSE
runtime/jcl/common/jdk_internal_foreign_abi_UpcallStubs.cpp,60,5,1,15,297,1872.22,0.01,148.5,12.61,278025.1,1.42,15445.84,40,12,100,17,62,181,116,17,TRUE
runtime/jcl/common/system.c,186,59,28,31,989,7040.63,0,494.5,14.24,3481592.88,3,193421.83,35,30,221,31,108,653,336,54,TRUE
runtime/jcl/common/jniidcacheinit.h,5,1,1,3,18,59.79,0.11,9,6.64,538.15,0.02,29.9,21,3,26,4,6,8,10,1,FALSE
runtime/jcl/common/java_lang_invoke_MethodHandleNatives.cpp,1571,434,186,177,10413,95872.64,0,5206.5,18.41,499160900.8,3,27731161.15,356,202,1927,44,547,6449,3964,441,TRUE
runtime/jcl/common/jclvm.c,435,1,1,51,2497,19933.53,0,1248.5,15.97,24887018.39,3,1382612.13,63,73,498,37,216,1468,1029,87,FALSE
runtime/jcl/common/sun_misc_Unsafe.cpp,958,167,54,80,5839,49927.81,0,2919.5,17.1,145764242.7,3,8098013.48,140,99,1098,46,329,3608,2231,195,TRUE
runtime/jcl/common/bpinit.c,64,1,1,9,327,1907.36,0.01,163.5,11.67,311852.55,1.53,17325.14,32,20,96,24,33,213,114,20,FALSE
runtime/jcl/common/java_lang_Class.cpp,1536,189,1,107,10259,90905.89,0,5129.5,17.72,466301765.7,3,25905653.65,270,173,1806,41,424,6116,4143,369,TRUE
runtime/jcl/common/iohelp.h,7,1,1,2,14,51.81,0.14,7,7.4,362.64,0.02,20.15,22,7,29,7,6,7,7,1,FALSE
runtime/jcl/common/mgmtmempool.c,472,1,1,19,3385,25467.26,0,1692.5,15.05,43103332.85,3,2394629.6,46,74,518,33,151,1960,1425,79,TRUE
runtime/jcl/common/jclexception.h,11,1,1,2,40,188.02,0.05,20,9.4,3760.35,0.08,208.91,21,6,32,7,19,17,23,1,TRUE
runtime/jcl/common/shared.c,1983,207,1,221,13145,123658.53,0,6572.5,18.81,812745719.7,3,45152539.98,116,465,2099,40,639,8112,5033,415,TRUE
runtime/jcl/common/proxy.c,89,23,10,15,576,3766.56,0,288,13.08,1084767.98,3,60264.89,23,13,112,19,74,330,246,23,FALSE
runtime/jcl/common/sun_misc_Perf.c,110,19,14,11,463,2883.94,0,231.5,12.46,667632.82,2.55,37090.71,35,14,145,21,54,297,166,10,FALSE
runtime/jcl/common/acccont.c,33,7,1,3,260,1374.2,0.01,130,10.57,178646.59,1.06,9924.81,21,11,54,14,25,169,91,8,FALSE
runtime/jcl/common/com_ibm_oti_vm_VM.cpp,224,7,1,39,1299,9679.12,0,649.5,14.9,6286590.54,3,349255.03,52,44,276,31,144,751,548,37,TRUE
runtime/jcl/common/thread.cpp,534,66,10,87,3114,26039.09,0,1557,16.72,40542867.66,3,2252381.54,150,78,684,39,290,1822,1292,101,TRUE
runtime/jcl/common/vm_scar.c,452,119,45,43,2319,18149.77,0,1159.5,15.65,21044653.61,3,1169147.42,82,94,534,41,186,1488,831,135,FALSE
runtime/jcl/common/mgmthypervisor.c,153,23,9,21,780,5339.48,0,390,13.69,2082398.07,3,115688.78,91,33,244,23,92,496,284,35,FALSE
runtime/jcl/common/mgmtruntime.c,62,9,6,13,333,2061.21,0.01,166.5,12.38,343191.73,1.63,19066.21,28,15,90,18,55,194,139,4,FALSE
runtime/jcl/common/mgmtmemory.c,678,97,2,45,4326,34847.15,0,2163,16.11,75374389.38,3,4187466.08,59,119,737,28,238,2683,1643,168,TRUE
