File,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOComment,lOBlank,LOCodeAndCOmment,uniq_Op,Uniq_Opnd,total_Op,total_Opnd,branchCount,defects
src/java.base/share/native/libjava/ForeignLinkerSupport.c,7,3,3,2,19,77.66,0.11,9.50,8.17,737.79,0.03,40.99,24,3,31,8,9,10,9,4,false
src/java.base/share/native/libjava/BootLoader.c,19,6,6,4,73,354.63,0.03,36.50,9.72,12944.09,0.18,719.12,24,5,43,11,18,36,37,3,false
src/java.base/share/native/libjava/VirtualThread.c,18,3,3,2,124,630.85,0.02,62.00,10.17,39112.41,0.38,2172.91,24,5,42,13,21,94,30,4,true
src/java.base/share/native/libjava/gdefs.h,1,1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,2,28,0,0,0,0,3,false
src/java.base/share/native/libjava/java_props.h,60,1,1,3,176,1082.36,0.01,88.00,12.30,95247.28,0.70,5291.52,29,22,89,11,60,103,73,7,false
src/java.base/share/native/libjava/String.c,7,3,3,2,22,88.00,0.09,11.00,8.00,968.00,0.03,53.78,24,2,31,8,8,11,11,3,false
src/java.base/share/native/libjava/jlong.h,4,1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,3,28,0,1,0,2,3,false
src/java.base/share/native/libjava/VM.c,21,7,7,4,97,489.31,0.02,48.50,10.09,23731.35,0.28,1318.41,30,6,51,14,19,57,40,6,true
src/java.base/share/native/libjava/Reference.c,32,11,11,7,127,623.18,0.02,63.50,9.81,39571.62,0.39,2198.42,24,7,56,8,22,63,64,3,false
src/java.base/share/native/libjava/jio.c,28,1,1,5,131,649.00,0.02,65.50,9.91,42509.48,0.41,2361.64,27,14,55,12,19,76,55,3,false
src/java.base/share/native/libjava/PreviewFeatures.c,7,3,3,2,19,77.66,0.11,9.50,8.17,737.79,0.03,40.99,24,3,31,8,9,10,9,4,false
src/java.base/share/native/libjava/check_classname.c,192,34,7,3,907,6138.74,0.00,453.50,13.54,2783920.03,3.00,154662.22,76,24,268,39,70,619,288,75,false
src/java.base/share/native/libjava/ClassLoader.c,241,55,24,21,1165,7884.93,0.00,582.50,13.54,4592974.49,3.00,255165.25,40,48,281,29,80,725,440,64,true
src/java.base/share/native/libjava/check_classname.h,4,1,1,4,23,79.57,0.09,11.50,6.92,915.02,0.03,50.83,27,3,31,5,6,13,10,3,false
src/java.base/share/native/libjava/Field.c,8,3,3,2,22,89.92,0.09,11.00,8.17,989.17,0.03,54.95,24,2,32,8,9,11,11,3,false
src/java.base/share/native/libjava/ContinuationSupport.c,7,3,3,2,19,77.66,0.11,9.50,8.17,737.79,0.03,40.99,24,3,31,8,9,10,9,4,false
src/java.base/share/native/libjava/StackTraceElement.c,14,3,3,3,71,348.39,0.03,35.50,9.81,12367.82,0.18,687.10,24,5,38,10,20,34,37,3,false
src/java.base/share/native/libjava/ConstantPool.c,92,37,37,19,571,3372.83,0.00,285.50,11.81,962944.26,3.00,53496.90,24,20,116,8,52,268,303,3,false
src/java.base/share/native/libjava/FileOutputStream.c,27,4,4,5,153,859.05,0.01,76.50,11.23,65717.37,0.54,3650.97,33,12,60,15,34,76,77,7,false
src/java.base/share/native/libjava/ObjectStreamClass.c,44,16,10,9,270,1455.93,0.01,135.00,10.78,196549.97,1.13,10919.44,46,8,90,14,28,179,91,16,false
src/java.base/share/native/libjava/Reflection.c,13,5,5,3,50,219.62,0.04,25.00,8.78,5490.40,0.10,305.02,24,3,37,8,13,24,26,3,false
src/java.base/share/native/libnet/net_util.h,85,1,1,38,506,3488.78,0.00,253.00,13.79,882660.78,3.00,49036.71,69,39,154,6,113,225,281,7,true
src/java.base/share/native/libnet/Inet6Address.c,36,1,1,6,238,1275.10,0.01,119.00,10.72,151736.59,0.95,8429.81,32,7,68,14,27,147,91,6,false
src/java.base/share/native/libnet/InetAddress.c,43,1,1,7,271,1488.29,0.01,135.50,10.98,201663.59,1.15,11203.53,42,9,85,15,30,164,107,8,true
src/java.base/share/native/libnet/proxy_util.h,10,1,1,3,47,215.49,0.04,23.50,9.17,5064.09,0.10,281.34,24,3,34,5,19,20,27,3,false
src/java.base/share/native/libnet/Inet4Address.c,18,1,1,5,97,489.31,0.02,48.50,10.09,23731.35,0.28,1318.41,32,5,50,14,19,59,38,6,false
src/java.base/share/native/libnet/net_util.c,297,32,10,35,2042,15410.76,0.00,1021.00,15.09,15734384.42,3.00,874132.47,39,42,336,32,155,1261,781,61,true
src/java.base/share/native/libnet/proxy_util.c,63,1,1,11,407,2331.26,0.00,203.50,11.46,474412.15,2.03,26356.23,28,10,91,14,39,250,157,12,false
src/java.base/share/native/include/jni.h,1705,215,215,41,12213,107206.66,0.00,6106.50,17.56,654657444.76,3.00,36369858.04,91,217,1796,16,423,6365,5848,112,false
src/java.base/share/native/include/jvmticmlr.h,34,1,1,1,104,567.78,0.02,52.00,10.92,29524.61,0.32,1640.26,68,13,102,8,36,48,56,10,false
src/java.base/share/native/libfallbackLinker/fallbackLinker.c,231,85,70,29,1531,11542.45,0.00,765.50,15.08,8835747.11,3.00,490874.84,30,39,261,23,163,885,646,64,false
src/java.base/share/native/libsyslookup/syslookup.c,6,2,2,1,14,53.30,0.14,7.00,7.61,373.12,0.02,20.73,27,4,33,10,4,10,4,4,false
src/java.base/macosx/native/libnio/fs/BsdNativeDispatcher.c,234,14,1,20,1539,11095.35,0.00,769.50,14.42,8537870.85,3.00,474326.16,32,48,266,29,119,902,637,35,true
src/java.base/macosx/native/libnio/fs/UTIFileTypeDetector.c,72,21,12,16,372,2240.32,0.01,186.00,12.04,416699.67,1.86,23149.98,45,10,117,18,47,239,133,22,false
src/java.base/macosx/native/libnio/fs/MacOSXNativeDispatcher.c,53,17,9,15,339,2049.05,0.01,169.50,12.09,347313.91,1.65,19295.22,24,4,77,22,44,221,118,17,false
src/java.base/macosx/native/libnio/fs/BsdFileSystem.c,51,16,9,8,252,1512.00,0.01,126.00,12.00,190512.00,1.10,10584.00,37,9,88,19,45,160,92,22,true
src/java.base/macosx/native/libnio/ch/FileDispatcherImpl.c,63,21,10,7,321,2017.61,0.01,160.50,12.57,323827.07,1.57,17990.39,26,13,89,21,57,187,134,17,false
src/java.base/macosx/native/libnio/ch/KQueue.c,75,13,9,8,382,2401.02,0.01,191.00,12.57,458595.52,1.98,25477.53,24,14,99,24,54,208,174,13,false
src/java.base/macosx/native/libjava/HostLocaleProviderAdapter_md.c,552,188,122,35,3331,26832.15,0.00,1665.50,16.11,44688938.82,3.00,2482718.82,165,78,717,33,233,1941,1390,169,false
src/java.base/macosx/native/libjava/java_props_macosx.h,6,1,1,6,34,129.45,0.06,17.00,7.61,2200.65,0.06,122.26,24,2,30,4,10,21,13,3,false
src/java.base/macosx/native/libjava/ProcessHandleImpl_macosx.c,201,41,1,19,1315,9361.41,0.00,657.50,14.24,6155125.44,3.00,341951.41,81,39,282,31,108,833,482,85,true
src/java.base/macosx/native/libjava/java_props_macosx.c,324,119,64,39,1896,14991.46,0.00,948.00,15.81,14211908.41,3.00,789550.47,105,64,429,36,204,1238,658,114,true
src/java.base/macosx/native/libnet/DefaultProxySelector.c,177,33,11,30,789,5625.00,0.00,394.50,14.26,2219064.20,3.00,123281.34,72,34,249,26,114,503,286,52,true
src/java.base/unix/native/libjli/java_md.h,41,7,5,13,153,903.75,0.01,76.50,11.81,69137.20,0.56,3840.96,28,9,69,12,48,89,64,6,true
src/java.base/unix/native/libjli/java_md.c,428,131,76,53,2036,16110.64,0.00,1018.00,15.83,16400634.26,3.00,911146.35,234,74,662,34,207,1339,697,121,true
src/java.base/unix/native/libjli/java_md_common.c,264,102,63,32,1383,10247.19,0.00,691.50,14.82,7085930.27,3.00,393662.79,126,40,390,35,135,922,461,79,false
src/java.base/unix/native/libnio/MappedMemoryUtils.c,84,11,4,12,475,3011.43,0.00,237.50,12.68,715214.33,2.67,39734.13,27,15,111,25,56,298,177,19,true
src/java.base/unix/native/libnio/fs/UnixFileSystem.c,49,9,1,7,251,1494.50,0.01,125.50,11.91,187560.16,1.09,10420.01,25,8,74,24,38,158,93,16,false
src/java.base/unix/native/libnio/fs/UnixNativeDispatcher.c,1169,181,59,85,7533,66272.78,0.00,3766.50,17.60,249616441.97,3.00,13867580.11,120,196,1289,33,412,4496,3037,208,true
src/java.base/unix/native/libnio/ch/NativeThread.c,58,17,13,8,216,1314.89,0.01,108.00,12.17,142008.33,0.91,7889.35,33,8,91,19,49,117,99,9,true
src/java.base/unix/native/libnio/ch/UnixDispatcher.c,37,14,9,6,185,1003.86,0.01,92.50,10.85,92856.96,0.68,5158.72,25,7,62,16,27,108,77,12,false
src/java.base/unix/native/libnio/ch/nio_util.h,30,4,4,9,155,896.11,0.01,77.50,11.56,69448.58,0.56,3858.25,32,15,62,13,42,74,81,5,true
src/java.base/unix/native/libnio/ch/DatagramChannelImpl.c,114,34,14,11,616,4118.88,0.00,308.00,13.37,1268616.37,3.00,70478.69,34,15,148,24,79,357,259,36,true
src/java.base/unix/native/libnio/ch/InheritedChannel.c,148,46,28,15,756,5165.66,0.00,378.00,13.67,1952621.31,3.00,108478.96,26,24,174,23,91,442,314,32,true
src/java.base/unix/native/libnio/ch/DatagramDispatcher.c,88,19,12,13,546,3390.36,0.00,273.00,12.42,925568.70,3.00,51420.48,26,12,114,17,57,299,247,16,false
src/java.base/unix/native/libnio/ch/UnixDomainSockets.c,145,42,25,24,865,5942.87,0.00,432.50,13.74,2570289.32,3.00,142793.85,27,21,172,22,95,512,353,30,true
src/java.base/unix/native/libnio/ch/UnixFileDispatcherImpl.c,358,114,69,36,2024,15500.22,0.00,1012.00,15.32,15686222.68,3.00,871456.82,35,54,393,27,175,1153,871,74,true
src/java.base/unix/native/libnio/ch/Net.c,794,181,94,50,4460,37524.78,0.00,2230.00,16.83,83680260.66,3.00,4648903.37,85,114,879,32,309,2612,1848,180,true
src/java.base/unix/native/libnio/ch/UnixAsynchronousSocketChannelImpl.c,24,4,2,4,88,461.82,0.02,44.00,10.50,20319.98,0.25,1128.89,24,5,48,15,23,52,36,6,false
src/java.base/unix/native/libnio/ch/PollSelectorImpl.c,26,5,3,4,95,505.58,0.02,47.50,10.64,24015.20,0.28,1334.18,24,5,50,15,25,55,40,7,false
src/java.base/unix/native/libnio/ch/FileKey.c,23,1,1,6,112,611.46,0.02,56.00,10.92,34241.56,0.35,1902.31,24,3,47,16,28,64,48,5,false
src/java.base/unix/native/libnio/ch/SocketDispatcher.c,53,15,13,10,349,2078.01,0.01,174.50,11.91,362613.53,1.70,20145.20,24,7,77,19,43,193,156,5,false
src/java.base/unix/native/libnio/ch/IOUtil.c,193,73,49,16,993,6984.19,0.00,496.50,14.07,3467649.86,3.00,192647.21,39,29,232,32,99,601,392,45,true
src/java.base/unix/native/launcher/jexec.c,155,3,1,16,787,5387.40,0.00,393.50,13.69,2119942.16,3.00,117774.56,166,47,321,32,83,508,279,62,true
src/java.base/unix/native/jspawnhelper/jspawnhelper.c,119,30,18,19,771,5218.27,0.00,385.50,13.54,2011643.13,3.00,111757.95,43,27,162,27,82,472,299,32,false
src/java.base/unix/native/libjimage/osSupport_unix.cpp,47,18,16,9,285,1746.85,0.01,142.50,12.26,248925.51,1.32,13829.19,50,14,97,20,50,182,103,16,false
src/java.base/unix/native/libjava/locale_str.h,190,1,1,1,377,1472.90,0.01,188.50,7.81,277641.23,1.42,15424.51,39,5,229,9,6,365,12,9,false
src/java.base/unix/native/libjava/canonicalize_md.c,61,15,4,6,339,2018.47,0.01,169.50,11.91,342131.10,1.63,19007.28,50,14,111,32,30,233,106,23,false
src/java.base/unix/native/libjava/gdefs_md.h,4,1,1,1,22,73.08,0.09,11.00,6.64,803.91,0.03,44.66,27,4,31,4,6,13,9,3,false
src/java.base/unix/native/libjava/io_util_md.h,25,6,6,14,159,931.42,0.01,79.50,11.72,74047.81,0.59,4113.77,47,9,72,8,50,68,91,5,false
src/java.base/unix/native/libjava/java_props_md.c,374,85,33,31,1814,13676.03,0.00,907.00,15.08,12404162.91,3.00,689120.16,125,56,499,32,154,1207,607,97,true
src/java.base/unix/native/libjava/JdkConsoleImpl_md.c,30,5,2,5,131,735.53,0.02,65.50,11.23,48177.02,0.44,2676.50,24,3,54,22,27,80,51,7,false
src/java.base/unix/native/libjava/ProcessHandleImpl_unix.h,16,1,1,7,124,699.84,0.02,62.00,11.29,43389.97,0.41,2410.55,42,13,58,9,41,57,67,10,false
src/java.base/unix/native/libjava/ProcessEnvironment_md.c,48,1,1,12,355,2113.74,0.01,177.50,11.91,375188.80,1.73,20843.82,37,7,85,22,40,221,134,10,false
src/java.base/unix/native/libjava/ProcessImpl_md.c,497,91,40,46,3147,25246.39,0.00,1573.50,16.04,39725197.04,3.00,2206955.39,285,78,782,38,222,1974,1173,136,true
src/java.base/unix/native/libjava/VM_md.c,18,9,9,5,81,389.40,0.02,40.50,9.61,15770.53,0.21,876.14,24,10,42,11,17,43,38,7,false
src/java.base/unix/native/libjava/jni_util_md.c,38,19,15,6,210,1224.91,0.01,105.00,11.67,128615.22,0.85,7145.29,24,6,62,22,35,138,72,10,true
src/java.base/unix/native/libjava/childproc.h,68,1,1,11,202,1298.11,0.01,101.00,12.85,131108.65,0.86,7283.81,54,19,122,15,71,102,100,4,true
src/java.base/unix/native/libjava/jlong_md.h,61,46,46,44,568,3601.03,0.00,284.00,12.68,1022693.88,3.00,56816.33,28,11,89,22,59,375,193,3,false
src/java.base/unix/native/libjava/Console_md.c,11,6,6,3,41,194.95,0.05,20.50,9.51,3996.48,0.08,222.03,24,3,35,12,15,23,18,3,false
src/java.base/unix/native/libjava/ProcessHandleImpl_unix.c,236,49,27,33,1403,10511.07,0.00,701.50,14.98,7373515.53,3.00,409639.75,173,47,409,36,144,851,552,80,true
src/java.base/unix/native/libjava/FileDescriptor_md.c,42,16,13,10,235,1393.72,0.01,117.50,11.86,163762.48,1.00,9097.92,36,13,78,20,41,134,101,17,false
src/java.base/unix/native/libjava/path_util.c,110,20,1,4,579,3377.24,0.00,289.50,11.67,977711.94,3.00,54317.33,44,20,154,33,24,413,166,48,false
src/java.base/unix/native/libjava/TimeZone_md.c,381,123,56,41,2037,15357.27,0.00,1018.50,15.08,15641375.93,3.00,868965.33,114,62,495,36,150,1406,631,121,true
src/java.base/unix/native/libjava/UnixFileSystem_md.c,421,90,45,36,2260,17644.62,0.00,1130.00,15.61,19938423.00,3.00,1107690.17,34,59,455,41,183,1321,939,91,false
src/java.base/unix/native/libjava/TimeZone_md.h,5,1,1,3,14,42.00,0.14,7.00,6.00,294.00,0.01,16.33,24,3,29,4,4,9,5,3,false
src/java.base/unix/native/libjava/jni_util_md.h,8,4,1,2,38,164.23,0.05,19.00,8.64,3120.43,0.07,173.36,24,4,32,12,8,26,12,5,false
src/java.base/unix/native/libjava/childproc.c,308,106,57,30,1686,12762.78,0.00,843.00,15.14,10759020.64,3.00,597723.37,125,38,433,40,150,1120,566,102,true
src/java.base/unix/native/libjava/io_util_md.c,214,79,46,37,1209,8830.27,0.00,604.50,14.61,5337898.77,3.00,296549.93,39,23,253,29,129,758,451,56,true
src/java.base/unix/native/libjava/path_util.h,4,1,1,2,8,22.46,0.25,4.00,5.61,89.84,0.01,4.99,24,3,28,4,3,4,4,3,false
src/java.base/unix/native/libnet/DefaultProxySelector.c,320,29,1,32,1695,12252.85,0.00,847.50,14.46,10384288.41,3.00,576904.91,136,52,456,30,120,1152,543,77,true
src/java.base/unix/native/libnet/NetworkInterface.c,1305,294,99,65,8586,73710.49,0.00,4293.00,17.17,316439125.12,3.00,17579951.40,285,269,1590,42,342,5447,3139,375,true
src/java.base/unix/native/libnet/Inet4AddressImpl.c,357,79,26,50,2379,18867.22,0.00,1189.50,15.86,22442563.10,3.00,1246809.06,116,41,473,41,203,1482,897,100,true
src/java.base/unix/native/libnet/Inet6AddressImpl.c,528,134,39,61,3438,28356.37,0.00,1719.00,16.50,48744608.27,3.00,2708033.79,132,61,660,43,261,2160,1278,166,true
src/java.base/unix/native/libnet/SdpSupport.c,63,30,18,12,401,2441.07,0.00,200.50,12.17,489435.06,2.07,27190.84,39,10,102,22,46,249,152,16,true
src/java.base/unix/native/libnet/portconfig.c,72,9,4,5,277,1649.31,0.01,138.50,11.91,228429.76,1.25,12690.54,34,10,106,22,40,167,110,11,false
src/java.base/unix/native/libnet/net_util_md.c,442,104,30,39,2233,18059.30,0.00,1116.50,16.17,20163213.50,3.00,1120178.53,145,64,587,44,228,1436,797,154,true
src/java.base/unix/native/libnet/ResolverConfigurationImpl.c,24,7,5,4,116,633.29,0.02,58.00,10.92,36731.06,0.37,2040.61,34,11,58,20,24,71,45,7,true
src/java.base/unix/native/libnet/net_util_md.h,38,1,1,4,99,582.38,0.02,49.50,11.77,28827.89,0.31,1601.55,35,10,73,13,46,38,61,4,true
src/java.base/unix/native/include/jni_md.h,33,14,12,5,135,662.43,0.01,67.50,9.81,44714.04,0.42,2484.11,24,7,57,10,20,81,54,5,false
src/java.base/unix/native/libjsig/jsig.c,203,34,8,18,996,6767.24,0.00,498.00,13.59,3370084.63,3.00,187226.92,64,47,267,26,85,646,350,72,true
src/java.base/aix/native/libjli/java_md_aix.h,10,1,1,2,30,125.10,0.07,15.00,8.34,1876.47,0.05,104.25,34,5,44,7,11,17,13,4,true
src/java.base/aix/native/libjli/java_md_aix.c,51,18,8,3,297,1701.19,0.01,148.50,11.46,252627.07,1.33,14034.84,28,8,79,25,28,202,95,24,true
src/java.base/aix/native/libnio/MappedMemoryUtils.c,173,40,22,21,981,6844.71,0.00,490.50,13.95,3357331.04,3.00,186518.39,36,23,209,32,94,632,349,38,true
src/java.base/aix/native/libnio/fs/AixNativeDispatcher.c,178,23,1,18,1030,7024.78,0.00,515.00,13.64,3617763.93,3.00,200986.89,41,16,219,29,84,683,347,61,false
src/java.base/aix/native/libnio/ch/FileDispatcherImpl.c,77,23,11,8,400,2596.74,0.01,200.00,12.98,519348.25,2.15,28852.68,36,16,113,20,70,233,167,19,false
src/java.base/aix/native/libnio/ch/Pollset.c,120,18,12,21,749,5069.37,0.00,374.50,13.54,1898479.09,3.00,105471.06,27,21,147,24,85,413,336,25,false
src/java.base/aix/native/libjava/ProcessHandleImpl_aix.c,143,37,9,16,945,6515.60,0.00,472.50,13.79,3078622.32,3.00,171034.57,72,30,215,31,88,605,340,67,false
src/java.base/aix/native/libsyslookup/syslookup.c,174,1,1,1,521,3919.78,0.00,260.50,15.05,1021101.59,3.00,56727.87,30,4,204,12,172,348,173,3,false
src/java.base/linux/native/libsimdsort/xss-network-qsort.hpp,135,9,1,12,1162,7634.17,0.00,581.00,13.14,4435454.06,3.00,246414.11,53,21,188,27,68,689,473,53,false
src/java.base/linux/native/libsimdsort/xss-common-includes.h,59,29,27,17,327,2158.17,0.01,163.50,13.20,352861.04,1.66,19603.39,31,11,90,13,84,177,150,7,false
src/java.base/linux/native/libsimdsort/xss-common-qsort.h,358,1,1,28,3137,23322.43,0.00,1568.50,14.87,36581229.49,3.00,2032290.53,106,64,464,34,139,1780,1357,83,false
src/java.base/linux/native/libsimdsort/xss-optimal-networks.hpp,281,1,1,1,4396,25529.13,0.00,2198.00,11.61,56113032.66,3.00,3117390.70,27,34,308,13,43,2734,1662,7,false
src/java.base/linux/native/libsimdsort/xss-pivot-selection.hpp,44,1,1,5,465,2757.79,0.00,232.50,11.86,641186.84,2.48,35621.49,29,15,73,22,39,267,198,9,false
src/java.base/linux/native/libsimdsort/avx512-linux-qsort.cpp,48,16,14,7,261,1389.02,0.01,130.50,10.64,181267.53,1.07,10070.42,23,8,71,12,28,165,96,17,false
src/java.base/linux/native/libsimdsort/simdsort-support.hpp,10,7,5,4,85,439.44,0.02,42.50,10.34,18676.35,0.23,1037.58,24,5,34,16,20,55,30,6,false
src/java.base/linux/native/libsimdsort/avx512-64bit-qsort.hpp,286,130,121,47,2351,17796.73,0.00,1175.50,15.14,20920056.74,3.00,1162225.37,34,23,320,20,170,1307,1044,81,false
src/java.base/linux/native/libsimdsort/avx2-emu-funcs.hpp,127,1,1,16,1067,7164.10,0.00,533.50,13.43,3822047.33,3.00,212335.96,26,30,153,24,81,627,440,19,true
src/java.base/linux/native/libsimdsort/avx2-linux-qsort.cpp,34,12,10,7,172,882.24,0.01,86.00,10.26,75872.35,0.60,4215.13,23,9,57,12,23,108,64,13,false
src/java.base/linux/native/libsimdsort/avx512-32bit-qsort.hpp,274,129,117,49,2340,17623.43,0.00,1170.00,15.06,20619416.16,3.00,1145523.12,34,29,308,18,167,1304,1036,87,false
src/java.base/linux/native/libsimdsort/avx2-32bit-qsort.hpp,305,130,120,38,2308,17235.23,0.00,1154.00,14.94,19889459.59,3.00,1104969.98,36,26,341,19,158,1311,997,81,false
src/java.base/linux/native/libnio/fs/LinuxNativeDispatcher.c,166,29,7,22,1041,7378.05,0.00,520.50,14.17,3840274.41,3.00,213348.58,37,27,203,29,107,643,398,40,true
src/java.base/linux/native/libnio/fs/LinuxWatchService.c,112,23,13,13,708,4801.20,0.00,354.00,13.56,1699625.75,3.00,94423.65,24,17,136,26,84,414,294,20,false
src/java.base/linux/native/libnio/ch/FileDispatcherImpl.c,91,33,17,7,464,2907.79,0.00,232.00,12.53,674607.04,2.56,37478.17,28,11,119,25,52,278,186,30,true
src/java.base/linux/native/libnio/ch/EventFD.c,25,7,6,5,99,526.87,0.02,49.50,10.64,26080.11,0.29,1448.89,24,5,49,17,23,57,42,5,false
src/java.base/linux/native/libnio/ch/EPoll.c,61,13,10,7,287,1722.00,0.01,143.50,12.00,247107.00,1.31,13728.17,24,11,85,19,45,153,134,11,false
src/java.base/linux/native/libjava/CgroupMetrics.c,34,9,8,5,136,742.48,0.01,68.00,10.92,50488.82,0.46,2804.93,24,6,58,15,29,73,63,5,false
src/java.base/linux/native/libjava/ProcessHandleImpl_linux.c,245,46,1,35,1438,10489.66,0.00,719.00,14.59,7542068.87,3.00,419003.83,106,42,351,37,120,943,495,104,false
src/jdk.jdwp.agent/windows/native/libjdwp/util_md.h,32,19,19,15,257,1358.35,0.01,128.50,10.57,174547.77,1.04,9697.10,25,8,57,10,29,170,87,5,false
src/jdk.jdwp.agent/windows/native/libjdwp/linker_md.c,96,30,15,16,523,3386.81,0.00,261.50,12.95,885650.44,3.00,49202.80,38,19,134,28,61,349,174,28,true
src/jdk.jdwp.agent/windows/native/libjdwp/exec_md.c,30,4,2,3,101,509.48,0.02,50.50,10.09,25728.93,0.29,1429.39,24,7,54,16,17,63,38,7,false
src/jdk.jdwp.agent/windows/native/libjdwp/proc_md.h,15,10,10,10,79,398.51,0.03,39.50,10.09,15741.03,0.21,874.50,25,4,40,7,26,45,34,5,true
src/jdk.jdwp.agent/windows/native/libjdwp/path_md.h,7,1,1,1,6,13.93,0.33,3.00,4.64,41.79,0.00,2.32,30,6,37,0,5,0,6,3,false
src/jdk.jdwp.agent/windows/native/libjdwp/mutex_md.h,9,8,8,9,43,188.87,0.05,21.50,8.78,4060.70,0.08,225.59,36,7,45,6,15,20,23,3,false
src/jdk.jdwp.agent/windows/native/libdt_socket/socket_md.h,2,1,1,1,7,19.65,0.29,3.50,5.61,68.78,0.01,3.82,25,3,27,3,4,3,4,3,false
src/jdk.jdwp.agent/windows/native/libdt_socket/socket_md.c,320,95,65,42,1720,13864.40,0.00,860.00,16.12,11923381.42,3.00,662410.08,59,57,379,32,235,1127,593,82,false
src/jdk.jdwp.agent/share/native/libjdwp/ArrayTypeImpl.h,2,1,1,1,3,4.75,0.67,1.50,3.17,7.13,0.00,0.40,24,2,26,1,2,1,2,3,false
src/jdk.jdwp.agent/share/native/libjdwp/ObjectReferenceImpl.h,2,1,1,1,3,4.75,0.67,1.50,3.17,7.13,0.00,0.40,24,2,26,1,2,1,2,3,false
src/jdk.jdwp.agent/share/native/libjdwp/transport.c,471,89,30,43,2428,18398.00,0.00,1214.00,15.15,22335168.59,3.00,1240842.70,155,94,626,33,158,1615,813,137,true
src/jdk.jdwp.agent/share/native/libjdwp/utf_util.c,358,1,1,21,2347,17010.89,0.00,1173.50,14.50,19962274.57,3.00,1109015.25,130,65,488,37,115,1604,743,105,true
src/jdk.jdwp.agent/share/native/libjdwp/ArrayReferenceImpl.c,477,129,77,40,3051,22857.64,0.00,1525.50,14.98,34869335.61,3.00,1937185.31,30,98,507,30,150,1835,1216,99,true
src/jdk.jdwp.agent/share/native/libjdwp/eventHandlerRestricted.h,18,1,1,3,72,366.30,0.03,36.00,10.17,13186.70,0.19,732.59,41,7,59,7,27,32,40,5,false
